#years	seasons	measurements	sites	entries	populations	replications	blocks	rows	cols	trait_1	trait_2	trait_3
2026	Autumn	2026-05-18	site_2	entry_002	pop_1	replication_1	block_01	row_02	col_01	11.110891161362913	244.47906422521683	277.8667710255076
2026	Autumn	2026-05-18	site_2	entry_003	pop_1	replication_1	block_07	row_01	col_14	11.573440151138763	252.50701456945075	259.56610425320576
2026	Autumn	2026-05-18	site_2	entry_004	pop_1	replication_1	block_09	row_02	col_18	11.731804036147956	244.51259171805268	261.32136414631555
2026	Autumn	2026-05-18	site_2	entry_005	pop_1	replication_1	block_09	row_03	col_17	12.095618002447555	264.0834077282495	261.7454642030886
2026	Autumn	2026-05-18	site_2	entry_006	pop_1	replication_1	block_06	row_02	col_12	10.929959644222318	236.44930223505065	271.0955183118996
2026	Autumn	2026-05-18	site_2	entry_007	pop_1	replication_1	block_08	row_01	col_15	NA	254.08295313287027	271.91657370199476
2026	Autumn	2026-05-18	site_2	entry_008	pop_1	replication_1	block_02	row_05	col_03	12.848220609319291	265.234220371421	270.51714801622524
2026	Autumn	2026-05-18	site_2	entry_009	pop_1	replication_1	block_09	row_04	col_17	11.96529933057783	229.55491831022044	258.1182319265823
2026	Autumn	2026-05-18	site_2	entry_010	pop_1	replication_1	block_04	row_03	col_07	11.461689678112258	269.128610279957	259.52363948165106
2026	Autumn	2026-05-18	site_2	entry_011	pop_1	replication_1	block_07	row_05	col_14	NA	247.88458443376217	257.6480129532995
2026	Autumn	2026-05-18	site_2	entry_012	pop_1	replication_1	block_02	row_04	col_04	12.269288405807306	254.64899978270444	276.4376030851966
2026	Autumn	2026-05-18	site_2	entry_013	pop_1	replication_1	block_03	row_03	col_06	11.591804250493125	241.8190322375944	262.6197895530039
2026	Autumn	2026-05-18	site_2	entry_014	pop_1	replication_1	block_03	row_02	col_05	10.808862711115017	253.15277350091074	272.0646252022268
2026	Autumn	2026-05-18	site_2	entry_015	pop_1	replication_1	block_06	row_01	col_12	10.435903194596149	255.24468650346557	275.7306548493517
2026	Autumn	2026-05-18	site_2	entry_016	pop_1	replication_1	block_08	row_01	col_16	10.131459345634719	256.82557524365575	270.6284060690601
2026	Autumn	2026-05-18	site_2	entry_017	pop_1	replication_1	block_10	row_04	col_19	11.577929532987676	222.2880057493006	NA
2026	Autumn	2026-05-18	site_2	entry_018	pop_1	replication_1	block_10	row_05	col_20	9.57707955865195	233.76157165132315	261.9280560828465
2026	Autumn	2026-05-18	site_2	entry_019	pop_1	replication_1	block_05	row_04	col_09	13.639130873336356	253.77289681239637	265.9855812432312
2026	Autumn	2026-05-18	site_2	entry_020	pop_1	replication_1	block_06	row_05	col_11	12.342947328680955	254.66808144621834	266.6881982033392
2026	Autumn	2026-05-18	site_2	entry_021	pop_1	replication_1	block_04	row_04	col_07	10.414978844738796	274.63563624092444	258.8619270220938
2026	Autumn	2026-05-18	site_2	entry_022	pop_1	replication_1	block_03	row_04	col_06	10.016433247812653	263.881863444724	271.9259686937753
2026	Autumn	2026-05-18	site_2	entry_023	pop_1	replication_1	block_08	row_05	col_15	12.984072337286316	248.96058493615547	272.04459530117157
2026	Autumn	2026-05-18	site_2	entry_024	pop_1	replication_1	block_04	row_01	col_07	11.131227841573715	270.87917262084903	275.6674407662909
2026	Autumn	2026-05-18	site_2	entry_025	pop_1	replication_1	block_08	row_04	col_16	12.146197419564185	263.1459294269698	262.5472973361855
2026	Autumn	2026-05-18	site_2	entry_026	pop_1	replication_1	block_04	row_01	col_08	11.34330063772698	239.7057088635953	266.1538714274377
2026	Autumn	2026-05-18	site_2	entry_027	pop_1	replication_1	block_09	row_04	col_18	12.258595542265741	246.13476323754713	275.2690957049156
2026	Autumn	2026-05-18	site_2	entry_028	pop_1	replication_1	block_02	row_01	col_04	11.387064629154917	264.56870613710294	254.95593523900777
2026	Autumn	2026-05-18	site_2	entry_029	pop_1	replication_1	block_08	row_02	col_16	11.170532119323708	236.39403951374516	260.5731171475579
2026	Autumn	2026-05-18	site_2	entry_030	pop_1	replication_1	block_01	row_01	col_01	NA	238.8426013768679	274.34850908687935
2026	Autumn	2026-05-18	site_2	entry_031	pop_1	replication_1	block_07	row_02	col_14	9.820016862717981	258.2946386032499	255.54614233530407
2026	Autumn	2026-05-18	site_2	entry_032	pop_1	replication_1	block_04	row_02	col_08	11.583847922659807	262.5339352323225	261.74632081567677
2026	Autumn	2026-05-18	site_2	entry_033	pop_1	replication_1	block_08	row_03	col_16	12.373695172735472	290.7705952696429	252.236167644207
2026	Autumn	2026-05-18	site_2	entry_034	pop_2	replication_1	block_01	row_04	col_02	12.025155782569163	238.42692788364155	265.0452557753588
2026	Autumn	2026-05-18	site_2	entry_035	pop_2	replication_1	block_10	row_02	col_20	11.229483438185564	255.70869250930173	267.6604653597876
2026	Autumn	2026-05-18	site_2	entry_036	pop_2	replication_1	block_02	row_03	col_04	12.192240357690096	246.07647583054734	272.02530391730335
2026	Autumn	2026-05-18	site_2	entry_037	pop_2	replication_1	block_06	row_01	col_11	NA	263.6993615596098	264.9998210490458
2026	Autumn	2026-05-18	site_2	entry_038	pop_2	replication_1	block_04	row_03	col_08	11.638136804482702	264.4259040250906	272.024889591802
2026	Autumn	2026-05-18	site_2	entry_039	pop_2	replication_1	block_07	row_04	col_13	11.878175038955616	236.93023153119225	NA
2026	Autumn	2026-05-18	site_2	entry_040	pop_2	replication_1	block_07	row_03	col_14	10.037826945788478	262.71052238986096	260.94341843661675
2026	Autumn	2026-05-18	site_2	entry_041	pop_2	replication_1	block_09	row_01	col_17	12.048132367935061	268.0707761356281	256.4400950216054
2026	Autumn	2026-05-18	site_2	entry_042	pop_2	replication_1	block_06	row_02	col_11	13.432921850432763	233.19848374771587	273.5734324104496
2026	Autumn	2026-05-18	site_2	entry_043	pop_2	replication_1	block_02	row_03	col_03	10.978741723711437	236.49071491033942	263.1058298154186
2026	Autumn	2026-05-18	site_2	entry_044	pop_2	replication_1	block_02	row_01	col_03	10.799368536812882	231.9959988058665	259.6357085783082
2026	Autumn	2026-05-18	site_2	entry_045	pop_2	replication_1	block_09	row_01	col_18	10.635604608356061	267.6959877077723	278.5250630333177
2026	Autumn	2026-05-18	site_2	entry_046	pop_2	replication_1	block_06	row_03	col_12	NA	232.07002295089228	259.47492810922506
2026	Autumn	2026-05-18	site_2	entry_047	pop_2	replication_1	block_01	row_05	col_01	9.851145243830208	271.24459378293943	265.3222070977614
2026	Autumn	2026-05-18	site_2	entry_048	pop_2	replication_1	block_10	row_01	col_19	13.27663149709637	250.2389102131718	268.03011038229306
2026	Autumn	2026-05-18	site_2	entry_049	pop_2	replication_1	block_07	row_02	col_13	11.794819350911881	248.7249312951945	251.15839904289606
2026	Autumn	2026-05-18	site_2	entry_050	pop_2	replication_1	block_03	row_01	col_05	12.702460533925315	243.78361098586348	274.7286008986953
2026	Autumn	2026-05-18	site_2	entry_051	pop_2	replication_1	block_06	row_04	col_12	12.176184592502457	250.83314987662595	259.5419982069742
2026	Autumn	2026-05-18	site_2	entry_052	pop_2	replication_1	block_09	row_03	col_18	9.42428075055289	284.529427463772	260.99838819821264
2026	Autumn	2026-05-18	site_2	entry_053	pop_2	replication_1	block_01	row_01	col_02	10.87392823037607	247.5799668585841	272.1455660505379
2026	Autumn	2026-05-18	site_2	entry_054	pop_2	replication_1	block_05	row_05	col_10	12.334293400397044	228.99262210280122	261.96081820546567
2026	Autumn	2026-05-18	site_2	entry_055	pop_2	replication_1	block_01	row_03	col_01	11.658326572738511	NA	273.85460320486146
2026	Autumn	2026-05-18	site_2	entry_056	pop_2	replication_1	block_01	row_04	col_01	10.703366543662389	253.89812760154115	NA
2026	Autumn	2026-05-18	site_2	entry_057	pop_2	replication_1	block_05	row_01	col_10	12.760287876613088	238.50093003651762	273.12448668261214
2026	Autumn	2026-05-18	site_2	entry_058	pop_2	replication_1	block_04	row_04	col_08	13.348353493287341	246.47310293216233	267.942790140066
2026	Autumn	2026-05-18	site_2	entry_059	pop_2	replication_1	block_09	row_05	col_17	12.71945080387576	244.3389022394255	257.25096933625844
2026	Autumn	2026-05-18	site_2	entry_060	pop_2	replication_1	block_08	row_04	col_15	11.013235602329049	249.279288309082	276.0940630669757
2026	Autumn	2026-05-18	site_2	entry_061	pop_2	replication_1	block_04	row_05	col_07	11.579301694100801	237.66950100791593	272.4674142675895
2026	Autumn	2026-05-18	site_2	entry_062	pop_2	replication_1	block_07	row_01	col_13	12.829222994498075	NA	277.4899048176441
2026	Autumn	2026-05-18	site_2	entry_063	pop_2	replication_1	block_05	row_04	col_10	11.414402282299129	NA	274.13532527395137
2026	Autumn	2026-05-18	site_2	entry_064	pop_2	replication_1	block_05	row_02	col_10	12.576751587557396	238.97437191163428	253.43544748798155
2026	Autumn	2026-05-18	site_2	entry_065	pop_2	replication_1	block_07	row_05	col_13	11.925509296124854	268.64735637776846	267.6202755801811
2026	Autumn	2026-05-18	site_2	entry_066	pop_2	replication_1	block_09	row_05	col_18	10.983902774565333	255.98602415906808	273.938472984858
2026	Autumn	2026-05-18	site_2	entry_067	pop_3	replication_1	block_07	row_03	col_13	12.563214040147512	233.00281629854422	273.49827802442576
2026	Autumn	2026-05-18	site_2	entry_068	pop_3	replication_1	block_06	row_03	col_11	11.928599610356466	270.29642113785576	274.19189735878194
2026	Autumn	2026-05-18	site_2	entry_069	pop_3	replication_1	block_01	row_03	col_02	9.843236809359666	239.22457525952956	254.27394188462182
2026	Autumn	2026-05-18	site_2	entry_070	pop_3	replication_1	block_08	row_02	col_15	NA	237.558716454711	264.86075750421975
2026	Autumn	2026-05-18	site_2	entry_071	pop_3	replication_1	block_03	row_01	col_06	10.189074215076198	263.36611703046685	264.8815309086518
2026	Autumn	2026-05-18	site_2	entry_072	pop_3	replication_1	block_10	row_04	col_20	11.725589606034132	241.91066386796328	260.18547859171804
2026	Autumn	2026-05-18	site_2	entry_073	pop_3	replication_1	block_05	row_03	col_10	11.703522725234764	261.6037931226339	260.9739924632117
2026	Autumn	2026-05-18	site_2	entry_074	pop_3	replication_1	block_03	row_05	col_05	11.177421663921148	256.58446793707463	280.80084170299483
2026	Autumn	2026-05-18	site_2	entry_075	pop_3	replication_1	block_03	row_03	col_05	13.202539525364783	236.89464171250128	274.1812877674914
2026	Autumn	2026-05-18	site_2	entry_076	pop_3	replication_1	block_02	row_05	col_04	13.33825907195351	247.65597203322938	275.1564870799811
2026	Autumn	2026-05-18	site_2	entry_077	pop_3	replication_1	block_04	row_02	col_07	10.93313472052588	268.9496065930246	275.94589358642554
2026	Autumn	2026-05-18	site_2	entry_078	pop_3	replication_1	block_10	row_03	col_19	10.851146247047431	292.2668513639842	259.779599709393
2026	Autumn	2026-05-18	site_2	entry_079	pop_3	replication_1	block_03	row_02	col_06	9.862634952871677	268.1810230609631	258.87295119574156
2026	Autumn	2026-05-18	site_2	entry_080	pop_3	replication_1	block_10	row_05	col_19	11.126120364940057	NA	258.3572487355237
2026	Autumn	2026-05-18	site_2	entry_081	pop_3	replication_1	block_02	row_02	col_03	10.431734078272578	267.15211154045585	263.19347443193294
2026	Autumn	2026-05-18	site_2	entry_082	pop_3	replication_1	block_04	row_05	col_08	11.403531591112577	257.5922358365179	259.7574743968975
2026	Autumn	2026-05-18	site_2	entry_083	pop_3	replication_1	block_10	row_03	col_20	11.687469250729876	233.9179719465518	262.9999729528788
2026	Autumn	2026-05-18	site_2	entry_084	pop_3	replication_1	block_05	row_05	col_09	11.578926713522927	240.24926311227367	276.0970398134085
2026	Autumn	2026-05-18	site_2	entry_085	pop_3	replication_1	block_03	row_05	col_06	11.157379813063523	238.5284129089441	261.9106464388256
2026	Autumn	2026-05-18	site_2	entry_086	pop_3	replication_1	block_02	row_02	col_04	13.258137176123263	261.69903673413324	266.8468739198185
2026	Autumn	2026-05-18	site_2	entry_087	pop_3	replication_1	block_01	row_02	col_02	11.882993653619481	270.26164681876105	264.14009793853245
2026	Autumn	2026-05-18	site_2	entry_088	pop_3	replication_1	block_08	row_03	col_15	10.003308905307518	258.691027966132	260.68378363812855
2026	Autumn	2026-05-18	site_2	entry_089	pop_3	replication_1	block_03	row_04	col_05	11.956440470224948	241.6944182792731	264.95121250923387
2026	Autumn	2026-05-18	site_2	entry_090	pop_3	replication_1	block_08	row_05	col_16	11.198324243308551	252.2504077562294	261.0063404449378
2026	Autumn	2026-05-18	site_2	entry_091	pop_3	replication_1	block_10	row_02	col_19	11.217188829130128	254.7094958640316	264.8388002334559
2026	Autumn	2026-05-18	site_2	entry_092	pop_3	replication_1	block_06	row_04	col_11	11.29174975780405	274.687390680324	252.1416401229748
2026	Autumn	2026-05-18	site_2	entry_093	pop_3	replication_1	block_05	row_01	col_09	12.337915801880385	256.7430911139688	257.3093601817351
2026	Autumn	2026-05-18	site_2	entry_094	pop_3	replication_1	block_01	row_05	col_02	13.342488485977045	246.65581383075212	267.5598270902166
2026	Autumn	2026-05-18	site_2	entry_095	pop_3	replication_1	block_05	row_02	col_09	12.160284536700535	268.1617325824282	262.93968573442413
2026	Autumn	2026-05-18	site_2	entry_096	pop_3	replication_1	block_06	row_05	col_12	11.08082234800751	240.17964515421974	268.528673005441
2026	Autumn	2026-05-18	site_2	entry_097	pop_3	replication_1	block_10	row_01	col_20	13.734600053917232	NA	263.11268043808764
2026	Autumn	2026-05-18	site_2	entry_098	pop_3	replication_1	block_07	row_04	col_14	10.845190573579329	245.68663704576355	264.6763104417902
2026	Autumn	2026-05-18	site_2	entry_099	pop_3	replication_1	block_09	row_02	col_17	12.33049640443105	248.20397016064456	261.34934569857217
2026	Autumn	2026-05-18	site_2	entry_100	pop_3	replication_1	block_02	row_04	col_03	12.126667244209584	250.06016641744677	264.57351690458387
2026	Autumn	2026-05-18	site_2	entry_001	pop_1	replication_2	block_05	row_09	col_09	11.090305834876364	256.47443732079336	NA
2026	Autumn	2026-05-18	site_2	entry_002	pop_1	replication_2	block_02	row_08	col_04	11.052383565739321	244.47687444605867	277.8698505966857
2026	Autumn	2026-05-18	site_2	entry_003	pop_1	replication_2	block_09	row_06	col_17	11.529943162962315	252.50448943098905	259.5538572741542
2026	Autumn	2026-05-18	site_2	entry_004	pop_1	replication_2	block_06	row_07	col_11	11.79685883744678	244.50849201784075	261.3553383249348
2026	Autumn	2026-05-18	site_2	entry_005	pop_1	replication_2	block_04	row_09	col_07	12.133011135675623	264.0814895742882	261.75431173685695
2026	Autumn	2026-05-18	site_2	entry_006	pop_1	replication_2	block_06	row_10	col_12	10.95454148784579	236.44839852348616	271.1091668367707
2026	Autumn	2026-05-18	site_2	entry_007	pop_1	replication_2	block_09	row_07	col_18	10.459035234935047	254.07869439371396	271.91990708209426
2026	Autumn	2026-05-18	site_2	entry_008	pop_1	replication_2	block_08	row_06	col_16	12.979111215044764	265.22987447306184	270.4985129468257
2026	Autumn	2026-05-18	site_2	entry_009	pop_1	replication_2	block_10	row_06	col_19	12.001618275454286	229.55150431618523	258.11347128768335
2026	Autumn	2026-05-18	site_2	entry_010	pop_1	replication_2	block_05	row_10	col_10	11.507510267487389	269.12598839412806	259.56457337537546
2026	Autumn	2026-05-18	site_2	entry_011	pop_1	replication_2	block_08	row_09	col_15	11.48737099071421	247.88039325732552	257.66289241907134
2026	Autumn	2026-05-18	site_2	entry_012	pop_1	replication_2	block_06	row_09	col_12	12.360391746688654	254.64460216219948	276.43336632937667
2026	Autumn	2026-05-18	site_2	entry_013	pop_1	replication_2	block_10	row_10	col_19	11.588712117272438	241.8130857069857	262.6172465702326
2026	Autumn	2026-05-18	site_2	entry_014	pop_1	replication_2	block_03	row_07	col_05	10.831796059005274	253.1522058573299	272.07137325703565
2026	Autumn	2026-05-18	site_2	entry_015	pop_1	replication_2	block_07	row_07	col_14	10.468993076223775	255.2421904525042	275.7567127893688
2026	Autumn	2026-05-18	site_2	entry_016	pop_1	replication_2	block_07	row_06	col_14	10.191490864628607	256.82387195584363	270.6270751535451
2026	Autumn	2026-05-18	site_2	entry_017	pop_1	replication_2	block_01	row_06	col_01	11.784105591103057	222.28742862925176	277.2336460634667
2026	Autumn	2026-05-18	site_2	entry_018	pop_1	replication_2	block_05	row_07	col_09	9.567277546256639	233.76031813791508	NA
2026	Autumn	2026-05-18	site_2	entry_019	pop_1	replication_2	block_05	row_08	col_10	13.619613683331387	253.76969412616285	266.08365940659644
2026	Autumn	2026-05-18	site_2	entry_020	pop_1	replication_2	block_09	row_09	col_17	12.332110500561262	254.66636029155848	266.69583914288523
2026	Autumn	2026-05-18	site_2	entry_021	pop_1	replication_2	block_03	row_09	col_06	10.426982729372623	274.63552353875855	258.8095542079233
2026	Autumn	2026-05-18	site_2	entry_022	pop_1	replication_2	block_05	row_06	col_09	10.181947843904611	263.8814323359202	271.93683962785315
2026	Autumn	2026-05-18	site_2	entry_023	pop_1	replication_2	block_10	row_06	col_20	13.09120044524189	248.95945179719112	272.0649063991299
2026	Autumn	2026-05-18	site_2	entry_024	pop_1	replication_2	block_02	row_09	col_04	11.145831754057353	270.8752617451363	275.70349798683026
2026	Autumn	2026-05-18	site_2	entry_025	pop_1	replication_2	block_08	row_10	col_15	12.097590875680607	263.1435021999845	262.5560134518073
2026	Autumn	2026-05-18	site_2	entry_026	pop_1	replication_2	block_08	row_08	col_16	11.358263973291233	239.70390228627335	266.1279283766339
2026	Autumn	2026-05-18	site_2	entry_027	pop_1	replication_2	block_08	row_07	col_16	12.430196702997392	246.12956926925347	275.2693250435107
2026	Autumn	2026-05-18	site_2	entry_028	pop_1	replication_2	block_02	row_07	col_04	11.392248815921782	264.56545626095703	254.96006271954295
2026	Autumn	2026-05-18	site_2	entry_029	pop_1	replication_2	block_04	row_10	col_07	11.123151609150442	236.39008504973745	260.58640385000996
2026	Autumn	2026-05-18	site_2	entry_030	pop_1	replication_2	block_06	row_08	col_12	11.846511555315768	238.83707185418046	274.4246171628274
2026	Autumn	2026-05-18	site_2	entry_031	pop_1	replication_2	block_06	row_07	col_12	9.81504451574748	258.28963699643657	255.54048666361285
